employee_id,sex,job_title,job_family,job_level,legal_entity,country,department,fte,full_time_weekly_hours,base_salary,variable_pay,allowances,benefits_in_kind,hire_date,birth_year,performance_rating
E00401,F,CFO,Finance,6,FR SAS,FR,Finance,1.0,35,131391.0,18890.0,6000.0,1500.0,2019-11-05,1976,4
E00402,M,Shift Lead,Operations,2,ES SL,ES,Operations,1.0,40,33378.0,2887.0,0.0,0.0,2018-05-05,1993,3
E00403,M,CFO,Finance,6,IE Ltd,IE,Finance,1.0,39,154825.0,18608.0,6000.0,0.0,2015-05-12,1978,4
E00404,M,Operations Manager,Operations,4,DE GmbH,DE,Operations,1.0,40,73348.0,2767.0,0.0,1500.0,2015-05-10,1984,3
E00405,M,Accountant,Finance,2,IE Ltd,IE,Finance,1.0,39,49539.0,4229.0,0.0,0.0,2018-01-11,1995,3
E00406,F,VP Sales,Sales,6,FR SAS,FR,Sales,0.5,35,137134.0,10133.0,3000.0,0.0,2012-07-01,1983,1
E00407,M,Warehouse Operative,Operations,1,ES SL,ES,Operations,1.0,40,23666.0,0.0,1549.0,0.0,2025-09-03,2002,3
E00408,M,Support Manager,Customer Support,4,DE GmbH,DE,Customer Support,1.0,40,80170.0,4072.0,0.0,0.0,2015-09-20,1984,4
E00409,F,HR Business Partner,People,3,IE Ltd,IE,People,0.8,39,57118.0,2291.0,0.0,0.0,2022-01-31,1995,4
E00410,F,Shift Lead,Operations,2,ES SL,ES,Operations,1.0,40,26901.0,1563.0,1827.0,0.0,2019-07-21,1994,3
E00411,F,Engineer,Engineering,2,DE GmbH,DE,Engineering,0.6,40,60138.0,2623.0,0.0,0.0,2022-02-23,1996,2
E00412,M,Accountant,Finance,2,NL BV,NL,Finance,1.0,38,53302.0,0.0,0.0,0.0,2021-05-04,1995,4
E00413,F,Staff Engineer,Engineering,4,FR SAS,FR,Engineering,0.8,35,102109.0,9045.0,0.0,0.0,2022-05-07,1986,3
E00414,M,Junior Engineer,Engineering,1,DE GmbH,DE,Engineering,1.0,40,51231.0,6507.0,0.0,0.0,2023-05-27,1999,4
E00415,M,Junior Engineer,Engineering,1,FR SAS,FR,Engineering,1.0,35,42360.0,3148.0,0.0,0.0,2019-06-17,1994,2
E00416,M,Account Executive,Sales,2,NL BV,NL,Sales,1.0,38,54298.0,18575.0,0.0,0.0,2023-02-24,1997,4
E00417,M,Operations Supervisor,Operations,3,ES SL,ES,Operations,1.0,40,39432.0,0.0,0.0,0.0,2022-02-11,1993,2
E00418,F,Support Team Lead,Customer Support,3,DE GmbH,DE,Customer Support,1.0,40,56201.0,4532.0,0.0,0.0,2020-05-04,1988,3
E00419,F,Engineering Director,Engineering,6,ES SL,ES,Engineering,1.0,40,100875.0,7248.0,6000.0,0.0,2021-12-21,1980,3
E00420,F,Warehouse Operative,Operations,1,IE Ltd,IE,Operations,0.5,39,28391.0,0.0,0.0,0.0,2024-04-22,1997,2
E00421,F,HR Generalist,People,2,FR SAS,FR,People,1.0,35,40708.0,2106.0,0.0,0.0,2019-08-30,2000,2
E00422,F,Operations Manager,Operations,4,DE GmbH,DE,Operations,0.6,40,67973.0,4105.0,0.0,0.0,2021-10-06,1989,3
E00423,M,Senior Account Executive,Sales,3,NL BV,NL,Sales,1.0,38,62437.0,15544.0,0.0,0.0,2016-06-16,1986,3
E00424,F,Senior Accountant,Finance,3,NL BV,NL,Finance,0.8,38,71508.0,5232.0,0.0,0.0,2020-01-27,1985,4
E00425,F,Sales Associate,Sales,1,IE Ltd,IE,Sales,0.6,39,33121.0,3242.0,0.0,0.0,2024-11-24,1994,3
E00426,M,Sales Manager,Sales,4,FR SAS,FR,Sales,1.0,35,79655.0,25621.0,0.0,0.0,2019-06-27,1984,4
E00427,F,Account Executive,Sales,2,IE Ltd,IE,Sales,1.0,39,42844.0,0.0,0.0,0.0,2022-02-19,1994,3
E00428,M,Senior Support Agent,Customer Support,2,IE Ltd,IE,Customer Support,1.0,39,45115.0,1806.0,0.0,0.0,2014-06-10,1990,4
E00429,F,Junior Engineer,Engineering,1,FR SAS,FR,Engineering,1.0,35,44045.0,0.0,0.0,0.0,2025-05-02,2004,3
E00430,M,Engineer,Engineering,2,DE GmbH,DE,Engineering,1.0,40,54388.0,0.0,0.0,0.0,2022-11-22,1982,3
E00431,F,Senior Support Agent,Customer Support,2,FR SAS,FR,Customer Support,1.0,35,40504.0,2039.0,0.0,0.0,2022-11-03,1999,3
E00432,M,VP Sales,Sales,6,DE GmbH,DE,Sales,1.0,40,138883.0,61883.0,6000.0,1500.0,2016-10-03,1977,3
E00433,F,Senior Engineer,Engineering,3,ES SL,ES,Engineering,0.5,40,56431.0,2419.0,0.0,0.0,2017-11-16,1986,3
E00434,M,Principal Engineer,Engineering,5,DE GmbH,DE,Engineering,1.0,40,131316.0,11343.0,6000.0,0.0,2017-04-13,1975,4
E00435,F,Sales Associate,Sales,1,ES SL,ES,Sales,1.0,40,27372.0,6463.0,0.0,0.0,2024-03-13,2001,4
E00436,M,Engineer,Engineering,2,DE GmbH,DE,Engineering,1.0,40,55558.0,2268.0,0.0,0.0,2024-08-09,1994,2
E00437,M,Senior Account Executive,Sales,3,DE GmbH,DE,Sales,1.0,40,56791.0,7496.0,0.0,0.0,2022-03-03,2002,1
E00438,M,Principal Engineer,Engineering,5,FR SAS,FR,Engineering,1.0,35,125689.0,12099.0,6000.0,1500.0,2018-06-10,1982,4
E00439,M,Operations Manager,Operations,4,IE Ltd,IE,Operations,1.0,39,59086.0,0.0,0.0,0.0,2023-05-01,1991,2
E00440,M,Engineer,Engineering,2,FR SAS,FR,Engineering,1.0,35,55619.0,3947.0,0.0,0.0,2024-05-30,1997,3
E00441,M,Shift Lead,Operations,2,ES SL,ES,Operations,1.0,40,29471.0,948.0,0.0,0.0,2022-04-27,1995,4
E00442,F,Support Manager,Customer Support,4,DE GmbH,DE,Customer Support,1.0,40,67329.0,1750.0,0.0,1500.0,2021-01-23,1983,3
E00443,F,Junior Engineer,Engineering,1,FR SAS,FR,Engineering,1.0,35,47408.0,0.0,0.0,0.0,2015-11-28,1999,3
E00444,M,Operations Supervisor,Operations,3,NL BV,NL,Operations,1.0,38,52124.0,4005.0,0.0,0.0,2017-02-08,1987,3
E00445,M,Junior Engineer,Engineering,1,DE GmbH,DE,Engineering,1.0,40,50720.0,4067.0,0.0,0.0,2023-04-15,1997,2
E00446,F,Senior Support Agent,Customer Support,2,DE GmbH,DE,Customer Support,0.5,40,43760.0,601.0,0.0,0.0,2024-05-31,1999,3
E00447,M,Account Executive,Sales,2,ES SL,ES,Sales,1.0,40,30219.0,11054.0,0.0,0.0,2024-11-01,1994,3
E00448,M,Senior Engineer,Engineering,3,DE GmbH,DE,Engineering,1.0,40,80017.0,4183.0,0.0,0.0,2024-06-14,1991,2
E00449,M,Regional Sales Director,Sales,5,DE GmbH,DE,Sales,1.0,40,110689.0,50947.0,6000.0,0.0,2009-09-07,1980,3
E00450,F,Operations Supervisor,Operations,3,FR SAS,FR,Operations,1.0,35,42523.0,3121.0,1687.0,0.0,2020-04-15,1993,5
E00451,M,Operations Supervisor,Operations,3,DE GmbH,DE,Operations,1.0,40,55981.0,0.0,4891.0,0.0,2012-08-25,1984,1
E00452,F,Warehouse Operative,Operations,1,IE Ltd,IE,Operations,0.5,39,26460.0,562.0,1472.0,0.0,2023-01-15,1996,3
E00453,F,Sales Associate,Sales,1,NL BV,NL,Sales,0.8,38,35874.0,6948.0,0.0,0.0,2022-05-22,2001,2
E00454,F,HR Business Partner,People,3,IE Ltd,IE,People,1.0,39,64490.0,4478.0,0.0,0.0,2021-03-11,1998,2
E00455,M,Sales Manager,Sales,4,IE Ltd,IE,Sales,1.0,39,83426.0,23616.0,0.0,1500.0,2018-08-08,1984,2
E00456,M,Chief People Officer,People,6,FR SAS,FR,People,1.0,35,123888.0,5439.0,6000.0,1500.0,2021-05-28,1976,1
E00457,M,CFO,Finance,6,IE Ltd,IE,Finance,1.0,39,151415.0,13619.0,6000.0,1500.0,2012-09-14,1978,3
E00458,M,Head of Support,Customer Support,5,DE GmbH,DE,Customer Support,1.0,40,91249.0,4061.0,6000.0,0.0,2023-02-13,1981,3
E00459,M,Head of Support,Customer Support,5,DE GmbH,DE,Customer Support,1.0,40,90438.0,5223.0,6000.0,1500.0,2021-01-23,1992,3
E00460,M,HR Director,People,5,DE GmbH,DE,People,1.0,40,100738.0,13334.0,6000.0,0.0,2022-08-29,1986,4
E00461,M,Staff Engineer,Engineering,4,FR SAS,FR,Engineering,1.0,35,99764.0,9466.0,0.0,0.0,2019-02-28,1986,5
E00462,F,Sales Manager,Sales,4,NL BV,NL,Sales,1.0,38,79711.0,15950.0,0.0,0.0,2019-08-24,1982,4
E00463,F,Support Manager,Customer Support,4,DE GmbH,DE,Customer Support,1.0,40,61833.0,3273.0,0.0,0.0,2021-04-20,1990,3
E00464,F,Warehouse Operative,Operations,1,FR SAS,FR,Operations,0.6,35,28116.0,0.0,0.0,0.0,2021-12-01,1994,3
E00465,F,Support Team Lead,Customer Support,3,NL BV,NL,Customer Support,1.0,38,55089.0,0.0,0.0,0.0,2023-11-04,1994,3
E00466,F,Support Team Lead,Customer Support,3,DE GmbH,DE,Customer Support,1.0,40,50017.0,0.0,0.0,0.0,2024-03-06,1992,3
E00467,F,HR Generalist,People,2,DE GmbH,DE,People,1.0,40,47394.0,2663.0,0.0,0.0,2017-02-03,1989,3
E00468,F,Warehouse Operative,Operations,1,NL BV,NL,Operations,1.0,38,32435.0,0.0,2944.0,0.0,2020-01-15,2003,4
E00469,M,Staff Engineer,Engineering,4,DE GmbH,DE,Engineering,1.0,40,102697.0,10445.0,0.0,1500.0,2017-09-22,1992,4
E00470,M,Regional Sales Director,Sales,5,ES SL,ES,Sales,1.0,40,72807.0,42358.0,6000.0,1500.0,2017-05-06,1983,3
E00471,F,Junior Engineer,Engineering,1,DE GmbH,DE,Engineering,1.0,40,45244.0,4345.0,0.0,0.0,2019-11-20,1998,3
E00472,M,Operations Supervisor,Operations,3,NL BV,NL,Operations,1.0,38,42321.0,1997.0,2300.0,0.0,2022-06-20,1998,1
E00473,F,Support Team Lead,Customer Support,3,ES SL,ES,Customer Support,1.0,40,34945.0,1448.0,0.0,0.0,2018-12-17,1987,3
E00474,F,Senior Engineer,Engineering,3,FR SAS,FR,Engineering,1.0,35,69598.0,10590.0,0.0,0.0,2022-01-20,1997,3
E00475,F,Senior Support Agent,Customer Support,2,ES SL,ES,Customer Support,0.6,40,28471.0,0.0,0.0,0.0,2014-09-09,1986,3
E00476,M,Support Team Lead,Customer Support,3,DE GmbH,DE,Customer Support,1.0,40,56768.0,1558.0,0.0,0.0,2021-11-17,1991,3
E00477,F,HR Business Partner,People,3,FR SAS,FR,People,1.0,35,59281.0,5551.0,0.0,0.0,2022-05-24,1998,5
E00478,F,HR Assistant,People,1,DE GmbH,DE,People,1.0,40,33630.0,2585.0,0.0,0.0,2021-02-27,1997,4
E00479,M,Engineer,Engineering,2,ES SL,ES,Engineering,1.0,40,37375.0,3020.0,0.0,0.0,2022-02-26,2001,3
E00480,M,Shift Lead,Operations,2,DE GmbH,DE,Operations,1.0,40,38982.0,2002.0,2527.0,0.0,2024-01-28,1999,3
E00481,M,Sales Associate,Sales,1,FR SAS,FR,Sales,1.0,35,38287.0,0.0,0.0,0.0,2018-03-01,1996,2
E00482,F,Site Director,Operations,5,FR SAS,FR,Operations,1.0,35,67459.0,4663.0,6000.0,0.0,2022-01-07,1989,3
E00483,M,Senior Account Executive,Sales,3,NL BV,NL,Sales,1.0,38,72456.0,18454.0,0.0,0.0,2017-08-09,1989,3
E00484,M,Senior Accountant,Finance,3,ES SL,ES,Finance,1.0,40,49702.0,5952.0,0.0,0.0,2020-09-06,1989,3
E00485,M,Operations Manager,Operations,4,IE Ltd,IE,Operations,0.6,39,70252.0,1985.0,0.0,0.0,2020-04-04,1986,2
E00486,M,Operations Supervisor,Operations,3,ES SL,ES,Operations,1.0,40,40221.0,2165.0,2203.0,0.0,2020-07-25,1989,3
E00487,M,Staff Engineer,Engineering,4,IE Ltd,IE,Engineering,1.0,39,94926.0,6082.0,0.0,1500.0,2014-07-21,1987,3
E00488,F,Shift Lead,Operations,2,IE Ltd,IE,Operations,1.0,39,39793.0,2001.0,1845.0,0.0,2022-08-27,1991,4
E00489,M,Senior Engineer,Engineering,3,ES SL,ES,Engineering,1.0,40,49604.0,2778.0,0.0,0.0,2021-10-14,1989,3
E00490,F,Finance Director,Finance,5,DE GmbH,DE,Finance,1.0,40,102190.0,6203.0,6000.0,0.0,2021-10-21,1979,3
E00491,M,Shift Lead,Operations,2,FR SAS,FR,Operations,1.0,35,37158.0,3185.0,3006.0,0.0,2017-07-07,1996,4
E00492,M,Engineering Director,Engineering,6,DE GmbH,DE,Engineering,1.0,40,163945.0,8333.0,6000.0,0.0,2020-09-25,1978,3
E00493,F,Shift Lead,Operations,2,ES SL,ES,Operations,1.0,40,26780.0,2147.0,1756.0,0.0,2021-03-10,1995,3
E00494,F,Operations Supervisor,Operations,3,IE Ltd,IE,Operations,1.0,39,52333.0,2561.0,2153.0,0.0,2017-11-27,1988,4
E00495,F,Support Agent,Customer Support,1,DE GmbH,DE,Customer Support,0.5,40,34941.0,0.0,0.0,0.0,2018-05-12,1995,3
E00496,M,Senior Engineer,Engineering,3,ES SL,ES,Engineering,1.0,40,53637.0,2946.0,0.0,0.0,2019-09-09,1991,2
E00497,F,Support Agent,Customer Support,1,NL BV,NL,Customer Support,0.5,38,32973.0,0.0,0.0,0.0,2024-06-03,1993,3
E00498,M,Senior Account Executive,Sales,3,NL BV,NL,Sales,1.0,38,59857.0,0.0,0.0,0.0,2024-02-20,1996,4
E00499,M,Warehouse Operative,Operations,1,FR SAS,FR,Operations,1.0,35,30376.0,1685.0,0.0,0.0,2023-11-19,2000,3
E00500,M,Senior Engineer,Engineering,3,IE Ltd,IE,Engineering,1.0,39,69559.0,5128.0,0.0,0.0,2021-10-31,1991,2
E00501,F,Senior Support Agent,Customer Support,2,DE GmbH,DE,Customer Support,1.0,40,41907.0,2603.0,0.0,0.0,2021-10-20,1991,4
E00502,F,Principal Engineer,Engineering,5,DE GmbH,DE,Engineering,0.5,40,135234.0,3979.0,3000.0,0.0,2022-01-31,1979,3
E00503,M,Shift Lead,Operations,2,DE GmbH,DE,Operations,1.0,40,42073.0,2543.0,2737.0,0.0,2017-05-08,1993,4
E00504,M,Support Manager,Customer Support,4,NL BV,NL,Customer Support,1.0,38,68342.0,2761.0,0.0,0.0,2020-08-04,1990,3
E00505,M,Warehouse Operative,Operations,1,ES SL,ES,Operations,1.0,40,21600.0,0.0,1986.0,0.0,2024-04-01,1997,2
E00506,M,Operations Supervisor,Operations,3,FR SAS,FR,Operations,1.0,35,46473.0,2556.0,0.0,0.0,2020-02-02,1990,3
E00507,M,Shift Lead,Operations,2,DE GmbH,DE,Operations,1.0,40,42668.0,1726.0,0.0,0.0,2023-11-23,1998,3
E00508,M,Principal Engineer,Engineering,5,FR SAS,FR,Engineering,1.0,35,117317.0,4747.0,6000.0,1500.0,2021-10-06,1981,4
E00509,M,Accountant,Finance,2,IE Ltd,IE,Finance,1.0,39,48984.0,0.0,0.0,0.0,2023-06-27,1986,3
E00510,M,Operations Manager,Operations,4,DE GmbH,DE,Operations,1.0,40,67538.0,3394.0,0.0,0.0,2022-03-27,1994,2
E00511,F,Support Manager,Customer Support,4,DE GmbH,DE,Customer Support,1.0,40,65857.0,1678.0,0.0,0.0,2021-04-10,1990,2
E00512,M,Regional Sales Director,Sales,5,ES SL,ES,Sales,1.0,40,81661.0,11868.0,6000.0,0.0,2015-05-13,1978,2
E00513,F,Senior Support Agent,Customer Support,2,FR SAS,FR,Customer Support,0.8,35,40596.0,2383.0,0.0,0.0,2021-12-18,2005,4
E00514,M,Operations Supervisor,Operations,3,FR SAS,FR,Operations,1.0,35,51255.0,0.0,0.0,0.0,2023-03-05,1996,3
E00515,M,Account Executive,Sales,2,IE Ltd,IE,Sales,0.6,39,47868.0,12238.0,0.0,0.0,2013-09-10,1984,3
E00516,M,Senior Account Executive,Sales,3,ES SL,ES,Sales,1.0,40,41664.0,7850.0,0.0,0.0,2023-03-07,1989,4
E00517,M,Senior Engineer,Engineering,3,ES SL,ES,Engineering,1.0,40,58407.0,3388.0,0.0,0.0,2021-09-06,1982,3
E00518,M,Principal Engineer,Engineering,5,ES SL,ES,Engineering,1.0,40,89891.0,4620.0,6000.0,0.0,2020-05-04,1981,4
E00519,F,VP Customer Experience,Customer Support,6,NL BV,NL,Customer Support,1.0,38,123142.0,8945.0,6000.0,1500.0,2016-10-12,1981,4
E00520,M,Sales Manager,Sales,4,NL BV,NL,Sales,1.0,38,82069.0,19796.0,0.0,0.0,2017-11-12,1990,2
E00521,M,Senior Engineer,Engineering,3,ES SL,ES,Engineering,1.0,40,56335.0,4089.0,0.0,0.0,2018-10-25,1995,2
E00522,M,Support Agent,Customer Support,1,IE Ltd,IE,Customer Support,1.0,39,33418.0,2526.0,0.0,0.0,2022-10-28,1997,4
E00523,F,Support Manager,Customer Support,4,IE Ltd,IE,Customer Support,0.6,39,64839.0,1614.0,0.0,0.0,2017-03-15,1988,3
E00524,M,Staff Engineer,Engineering,4,DE GmbH,DE,Engineering,1.0,40,100908.0,14488.0,0.0,1500.0,2019-10-20,1983,3
E00525,M,HR Assistant,People,1,ES SL,ES,People,1.0,40,24200.0,1724.0,0.0,0.0,2022-02-27,1999,3
E00526,F,Support Team Lead,Customer Support,3,ES SL,ES,Customer Support,0.5,40,32337.0,687.0,0.0,0.0,2023-06-07,1991,3
E00527,M,Operations Manager,Operations,4,IE Ltd,IE,Operations,1.0,39,63540.0,2272.0,0.0,1500.0,2022-04-16,1987,3
E00528,M,Senior Account Executive,Sales,3,ES SL,ES,Sales,1.0,40,49087.0,0.0,0.0,0.0,2017-03-03,1989,3
E00529,M,Site Director,Operations,5,IE Ltd,IE,Operations,0.8,39,79393.0,3322.0,4800.0,0.0,2017-02-23,1983,3
E00530,F,Sales Manager,Sales,4,NL BV,NL,Sales,1.0,38,77164.0,19234.0,0.0,1500.0,2021-09-25,1993,4
E00531,M,VP Sales,Sales,6,DE GmbH,DE,Sales,1.0,40,127984.0,39838.0,6000.0,0.0,2021-01-11,1984,4
E00532,F,HR Generalist,People,2,IE Ltd,IE,People,1.0,39,48051.0,2519.0,0.0,0.0,2021-12-26,1998,4
E00533,M,Accountant,Finance,2,ES SL,ES,Finance,1.0,40,31766.0,2894.0,0.0,0.0,2023-01-07,1994,3
E00534,F,HR Assistant,People,1,NL BV,NL,People,1.0,38,34727.0,0.0,0.0,0.0,2021-05-03,1999,3
E00535,M,Regional Sales Director,Sales,5,DE GmbH,DE,Sales,1.0,40,112961.0,50713.0,6000.0,0.0,2018-08-30,1980,4
E00536,M,Operations Supervisor,Operations,3,NL BV,NL,Operations,1.0,38,48846.0,2234.0,0.0,0.0,2023-09-17,1996,3
E00537,M,Regional Sales Director,Sales,5,ES SL,ES,Sales,0.5,40,69768.0,11340.0,3000.0,1500.0,2021-01-27,1985,4
E00538,F,Support Team Lead,Customer Support,3,FR SAS,FR,Customer Support,1.0,35,51988.0,2587.0,0.0,0.0,2023-02-18,1994,3
E00539,M,HR Manager,People,4,ES SL,ES,People,1.0,40,58455.0,4566.0,0.0,0.0,2018-11-20,1983,4
E00540,M,Senior Account Executive,Sales,3,ES SL,ES,Sales,1.0,40,45119.0,9811.0,0.0,0.0,2019-01-18,1997,2
E00541,F,Finance Assistant,Finance,1,IE Ltd,IE,Finance,1.0,39,35958.0,0.0,0.0,0.0,2021-07-07,2007,3
E00542,F,Operations Supervisor,Operations,3,DE GmbH,DE,Operations,1.0,40,56638.0,2745.0,2361.0,0.0,2016-05-14,1983,3
E00543,F,Support Team Lead,Customer Support,3,FR SAS,FR,Customer Support,1.0,35,50880.0,2698.0,0.0,0.0,2023-10-25,1988,4
E00544,M,Support Team Lead,Customer Support,3,NL BV,NL,Customer Support,1.0,38,52974.0,2835.0,0.0,0.0,2019-09-21,1989,2
E00545,F,Sales Manager,Sales,4,DE GmbH,DE,Sales,1.0,40,69618.0,62366.0,0.0,0.0,2020-07-18,1996,3
E00546,M,VP Customer Experience,Customer Support,6,FR SAS,FR,Customer Support,1.0,35,104968.0,6315.0,6000.0,1500.0,2012-04-23,1974,3
E00547,F,Principal Engineer,Engineering,5,FR SAS,FR,Engineering,0.8,35,114937.0,5238.0,4800.0,1500.0,2019-07-24,1988,2
E00548,M,Engineer,Engineering,2,FR SAS,FR,Engineering,1.0,35,53484.0,0.0,0.0,0.0,2023-04-02,1985,1
E00549,F,Support Manager,Customer Support,4,IE Ltd,IE,Customer Support,0.8,39,63636.0,2706.0,0.0,1500.0,2020-08-25,1987,2
E00550,F,Junior Engineer,Engineering,1,DE GmbH,DE,Engineering,0.5,40,50093.0,1918.0,0.0,0.0,2022-08-27,1998,2
E00551,M,Chief People Officer,People,6,IE Ltd,IE,People,1.0,39,115265.0,0.0,6000.0,1500.0,2021-10-04,1972,3
E00552,F,Sales Associate,Sales,1,FR SAS,FR,Sales,0.8,35,37726.0,6368.0,0.0,0.0,2017-04-13,1999,4
E00553,F,Senior Account Executive,Sales,3,IE Ltd,IE,Sales,1.0,39,51710.0,8561.0,0.0,0.0,2022-09-04,1997,3
E00554,F,Support Team Lead,Customer Support,3,ES SL,ES,Customer Support,0.5,40,39284.0,0.0,0.0,0.0,2016-04-20,1988,3
E00555,M,Staff Engineer,Engineering,4,NL BV,NL,Engineering,1.0,38,95764.0,7823.0,0.0,1500.0,2021-07-23,1980,2
E00556,M,HR Manager,People,4,FR SAS,FR,People,1.0,35,75635.0,4068.0,0.0,1500.0,2016-02-04,1982,3
E00557,M,Warehouse Operative,Operations,1,ES SL,ES,Operations,1.0,40,22991.0,0.0,1828.0,0.0,2024-03-21,2000,4
E00558,F,Senior Accountant,Finance,3,ES SL,ES,Finance,0.5,40,44787.0,2470.0,0.0,0.0,2017-03-10,1986,4
E00559,M,Support Team Lead,Customer Support,3,ES SL,ES,Customer Support,1.0,40,44585.0,1388.0,0.0,0.0,2018-12-26,1992,2
E00560,F,HR Generalist,People,2,DE GmbH,DE,People,1.0,40,44996.0,2897.0,0.0,0.0,2021-05-02,1999,2
E00561,F,Senior Support Agent,Customer Support,2,ES SL,ES,Customer Support,1.0,40,31225.0,1364.0,0.0,0.0,2023-11-07,1992,3
E00562,F,Finance Assistant,Finance,1,DE GmbH,DE,Finance,0.5,40,42253.0,0.0,0.0,0.0,2019-01-23,1993,4
E00563,M,Account Executive,Sales,2,IE Ltd,IE,Sales,1.0,39,46239.0,11709.0,0.0,0.0,2022-09-01,2000,4
E00564,M,Sales Manager,Sales,4,NL BV,NL,Sales,0.8,38,78657.0,31897.0,0.0,0.0,2020-02-08,1992,3
E00565,F,Senior Accountant,Finance,3,DE GmbH,DE,Finance,1.0,40,70231.0,5313.0,0.0,0.0,2019-05-14,1993,3
E00566,F,HR Generalist,People,2,ES SL,ES,People,1.0,40,36001.0,0.0,0.0,0.0,2016-12-23,1991,2
E00567,M,Engineering Director,Engineering,6,ES SL,ES,Engineering,1.0,40,104663.0,8428.0,6000.0,1500.0,2017-11-23,1972,2
E00568,M,Junior Engineer,Engineering,1,FR SAS,FR,Engineering,1.0,35,48723.0,7407.0,0.0,0.0,2020-11-04,2002,4
E00569,M,Operations Supervisor,Operations,3,IE Ltd,IE,Operations,1.0,39,52395.0,4298.0,2582.0,0.0,2023-01-07,1992,3
E00570,F,Operations Supervisor,Operations,3,ES SL,ES,Operations,1.0,40,36362.0,1622.0,1569.0,0.0,2016-12-05,1995,3
E00571,F,HR Business Partner,People,3,ES SL,ES,People,0.8,40,42150.0,1669.0,0.0,0.0,2022-06-07,1999,2
E00572,M,Senior Support Agent,Customer Support,2,DE GmbH,DE,Customer Support,1.0,40,45781.0,2799.0,0.0,0.0,2020-05-13,1998,3
E00573,F,Finance Assistant,Finance,1,DE GmbH,DE,Finance,0.5,40,47688.0,0.0,0.0,0.0,2016-09-10,2003,4
E00574,M,Senior Engineer,Engineering,3,DE GmbH,DE,Engineering,1.0,40,92898.0,6054.0,0.0,0.0,2022-04-11,1988,3
E00575,M,Account Executive,Sales,2,DE GmbH,DE,Sales,1.0,40,48076.0,16699.0,0.0,0.0,2023-11-20,1993,3
E00576,F,HR Business Partner,People,3,IE Ltd,IE,People,1.0,39,58205.0,0.0,0.0,0.0,2017-06-27,1993,4
E00577,F,HR Manager,People,4,NL BV,NL,People,1.0,38,70300.0,7098.0,0.0,1500.0,2021-04-14,1990,4
E00578,F,Accountant,Finance,2,DE GmbH,DE,Finance,1.0,40,51119.0,0.0,0.0,0.0,2023-02-25,2002,4
E00579,F,Shift Lead,Operations,2,ES SL,ES,Operations,1.0,40,24498.0,774.0,2063.0,0.0,2019-08-13,1993,3
E00580,F,Head of Operations,Operations,6,ES SL,ES,Operations,1.0,40,65127.0,5409.0,6000.0,1500.0,2020-01-31,1976,4
E00581,M,Warehouse Operative,Operations,1,DE GmbH,DE,Operations,1.0,40,26969.0,818.0,2570.0,0.0,2024-11-12,1996,3
E00582,F,Account Executive,Sales,2,DE GmbH,DE,Sales,1.0,40,51004.0,11417.0,0.0,0.0,2021-09-13,1992,3
E00583,M,Senior Support Agent,Customer Support,2,NL BV,NL,Customer Support,0.5,38,36211.0,0.0,0.0,0.0,2023-01-15,1996,3
E00584,M,Engineer,Engineering,2,FR SAS,FR,Engineering,1.0,35,57561.0,3213.0,0.0,0.0,2020-05-04,1997,2
E00585,M,Principal Engineer,Engineering,5,DE GmbH,DE,Engineering,1.0,40,134578.0,15077.0,6000.0,1500.0,2017-11-19,1978,2
E00586,M,Finance Manager,Finance,4,DE GmbH,DE,Finance,1.0,40,82568.0,0.0,0.0,0.0,2022-11-22,1986,2
E00587,F,Operations Supervisor,Operations,3,FR SAS,FR,Operations,0.5,35,49503.0,747.0,1273.0,0.0,2016-07-07,1990,2
E00588,M,Shift Lead,Operations,2,IE Ltd,IE,Operations,1.0,39,37501.0,2732.0,2437.0,0.0,2024-05-07,1998,3
E00589,M,Warehouse Operative,Operations,1,FR SAS,FR,Operations,1.0,35,27447.0,0.0,2102.0,0.0,2024-04-21,2006,4
E00590,M,Junior Engineer,Engineering,1,FR SAS,FR,Engineering,1.0,35,45430.0,5049.0,0.0,0.0,2022-04-25,2006,3
E00591,M,Account Executive,Sales,2,FR SAS,FR,Sales,1.0,35,44167.0,13912.0,0.0,0.0,2021-02-15,1994,2
E00592,F,Senior Account Executive,Sales,3,DE GmbH,DE,Sales,0.8,40,49490.0,5087.0,0.0,0.0,2021-02-11,1991,2
E00593,M,Operations Supervisor,Operations,3,DE GmbH,DE,Operations,1.0,40,54407.0,0.0,2399.0,0.0,2016-08-27,1987,3
E00594,M,Engineer,Engineering,2,IE Ltd,IE,Engineering,1.0,39,51703.0,0.0,0.0,0.0,2023-12-07,1998,3
E00595,M,Shift Lead,Operations,2,NL BV,NL,Operations,1.0,38,42102.0,2327.0,1811.0,0.0,2021-04-22,1996,4
E00596,M,Warehouse Operative,Operations,1,DE GmbH,DE,Operations,1.0,40,33603.0,790.0,0.0,0.0,2014-04-10,1993,3
E00597,F,HR Generalist,People,2,FR SAS,FR,People,0.6,35,46618.0,1999.0,0.0,0.0,2021-07-01,1992,2
E00598,M,HR Director,People,5,FR SAS,FR,People,1.0,35,86283.0,5404.0,6000.0,1500.0,2018-11-17,1986,3
E00599,M,HR Business Partner,People,3,IE Ltd,IE,People,1.0,39,52638.0,4292.0,0.0,0.0,2020-11-21,1984,3
E00600,M,Accountant,Finance,2,DE GmbH,DE,Finance,1.0,40,51051.0,0.0,0.0,0.0,2024-08-05,1997,4
